Date,Close,High,Low,Open,Volume
2018-01-02,136.6417236328125,138.7082194348063,136.202239784455,138.35290269317758,571600
2018-01-03,139.1945037841797,139.28801647998225,136.05266839687079,136.09942474477208,1007600
2018-01-04,141.7565460205078,142.8412158282798,139.55912692453484,139.55912692453484,778200
2018-01-05,144.11293029785156,144.2625448666,141.85006345064613,142.1025362519053,1275200
2018-01-08,145.00125122070312,145.3472224105127,143.79500343412772,144.36539646674967,566200
2018-01-09,145.9830780029297,146.1701033586419,144.90775354774152,145.12281558517287,626200
2018-01-10,144.7581024169922,146.2729103931379,144.32797845074163,145.99240096646483,627000
2018-01-11,145.60906982421875,145.67451729058402,144.5617962181121,145.46881506198403,521800
2018-01-12,147.03973388671875,147.32960325728254,145.60907815791228,146.3945334074465,564900
2018-01-16,145.43136596679688,148.21786923068626,144.8983837426839,147.56332339930674,588700
2018-01-17,147.1893310546875,147.7784152880533,145.69321376492866,146.72179618514184,680800
2018-01-18,147.34828186035156,147.66620212716757,146.20749570951202,146.684376109736,780700
2018-01-19,148.84437561035156,149.73270316584902,147.60074556871538,148.01216421733037,786800
2018-01-22,150.0506134033203,150.05995896242786,146.99293194771042,149.22774762492276,491100
2018-01-23,150.3966064453125,150.64907925822249,148.73218352826234,149.8168677996974,518400
2018-01-24,151.658935546875,152.80906712069483,150.67710964667447,151.0324406483543,509000
2018-01-25,152.21995544433594,153.07087210146113,151.57476948373122,152.25736621389532,470200
2018-01-26,156.3717041015625,156.3717041015625,152.48182493939487,153.08961454559972,838700
2018-01-29,151.24754333496094,155.82003418252685,151.21949238181287,155.3524992726815,964200
2018-01-30,151.13534545898438,152.13586278597657,149.73274067435392,150.59300323009657,778900
2018-01-31,151.28488159179688,152.2012599351911,150.2002118623544,151.1259214958271,668000
2018-02-01,152.9493408203125,153.44492656524892,150.37789942872442,151.17270002530654,576600
2018-02-02,148.3114013671875,152.26674208791374,147.9654301540362,151.55609427310725,786700
2018-02-05,141.48536682128906,148.4048898317188,141.27030482668692,147.61942059103404,1363100
2018-02-06,147.68492126464844,147.7129722162124,137.7731760284581,141.07397116411838,1982000
2018-02-07,147.72230529785156,150.77998717230136,146.27294442801545,146.82464638757438,1034000
2018-02-08,142.26153564453125,149.72338953693864,141.99037164836088,147.69428954286445,1665200
2018-02-09,144.59921264648438,148.2553394779472,139.5965828399944,144.62726360279456,2309600
2018-02-12,148.93792724609375,150.90157967363518,145.60908080308997,146.61895797142267,1214600
2018-02-13,151.1072998046875,151.2662599736903,146.5441541795374,147.43246772068673,754000
2018-02-14,152.93067932128906,153.55717441886725,149.42416732646296,150.49014640216873,1356900
2018-02-15,156.14732360839844,156.14732360839844,152.65015713838366,154.33328576748258,934100
2018-02-16,157.70361328125,158.50051371593923,155.5660088713663,155.87539879508992,765600
2018-02-20,157.62860107421875,158.9223965159269,155.95978105788706,156.98169620050228,661000
2018-02-21,156.55984497070312,159.96310620842812,156.4473304174981,157.5630055574031,804100
2018-02-22,156.72853088378906,158.20984552449772,155.9503711120782,157.39419045429148,593900
2018-02-23,158.72552490234375,158.72552490234375,155.97852526265368,156.77543998515057,669000
2018-02-26,159.56927490234375,160.131804518041,158.08796026634855,159.7567800056687,739500
2018-02-27,157.85357666015625,160.9287061592846,157.85357666015625,159.28801145615174,742300
2018-02-28,156.45668029785156,160.38497519982417,156.4379254921862,158.8192708055821,1068000
2018-03-01,156.11917114257812,158.28488634156983,154.50660113266488,156.30667628904405,836700
2018-03-02,156.51292419433594,156.76606399072872,152.7627643307821,154.30969955220823,780900
2018-03-05,157.0379638671875,157.79736904533053,150.74706361715252,151.64710839114971,880300
2018-03-06,155.68792724609375,157.97552768065302,153.9816114780768,157.50675756884098,1095100
2018-03-07,156.3441925048828,156.89735207366428,153.5784518838858,153.75658680385547,773300
2018-03-08,157.85357666015625,158.24734167222144,156.29727141410507,156.70977692265726,757100
2018-03-09,159.4287109375,160.95689170748483,157.6661308161002,159.16620083078868,826000
2018-03-12,159.25054931640625,160.13183922936287,158.34113434714044,159.39117459795233,636600
2018-03-13,158.51925659179688,160.36621143925913,158.15361658322803,160.06619178826708,551900
2018-03-14,156.27859497070312,158.88495586149202,155.7816997559237,158.88495586149202,689800
2018-03-15,156.08163452148438,157.0191743973078,155.0972147907251,156.7097845215993,574700
2018-03-16,156.85044860839844,157.79735888095968,155.20036901331295,156.2129139541903,907600
2018-03-19,155.0597381591797,157.187957939136,154.01906819949156,156.56917811321875,494300
2018-03-20,157.00042724609375,157.86296217860954,154.97533776676664,155.650367593209,463500
2018-03-21,156.76609802246094,158.84742403729354,156.70983359548475,157.2442383588008,535100
2018-03-22,150.8595428466797,155.92225238653612,150.6626531808559,155.24722254045886,770100
2018-03-23,148.5251007080078,151.94713065143708,148.4969756495071,151.09396572831093,990300
2018-03-26,153.10031127929688,153.41907150092638,149.92205070310263,151.45023143890407,552400
2018-03-27,149.57513427734375,153.8784540078179,148.53446424269296,153.8784540078179,789100
2018-03-28,149.01263427734375,150.70020941468889,146.55628365315263,149.950174430788,784100
2018-03-29,151.2251434326172,152.3314333164878,148.59065939167587,149.8188340038682,856900
2018-04-02,148.75009155273438,151.1783165841856,146.48124659572375,150.9064362938397,969700
2018-04-03,150.82205200195312,151.01894169226836,148.23444680726234,149.8938965774343,862300
2018-04-04,152.12522888183594,152.57525836311936,147.91568361371546,149.0782240093864,722900
2018-04-05,152.09716796875,153.02533807137794,151.2627576240269,153.02533807137794,437700
2018-04-06,149.05950927734375,151.64711486626751,147.40942950551386,150.26892974126275,684300
2018-04-09,149.5001220703125,152.5096172049763,149.3407276947341,150.39078213395766,501800
2018-04-10,152.48153686523438,153.61596679661733,150.40956673809723,151.71276134369452,681600
2018-04-11,152.2564697265625,152.95962463165264,150.1470050112921,151.32831440750635,671400
2018-04-12,153.70968627929688,154.95661624579662,152.80027129850927,153.7846911989802,599100
2018-04-13,152.7158660888672,155.06908596992827,151.7220761335643,153.78466094909973,420600
2018-04-16,154.11280822753906,154.98471343886857,152.8658784852159,154.26280373421343,466300
2018-04-17,155.57537841796875,156.10039849034172,154.3190783439728,154.9941082386592,674600
2018-04-18,156.0723114013672,156.46607655143006,154.72225128359304,155.81917155285265,516100
2018-04-19,155.36911010742188,155.81912524436234,154.23468055774322,155.6316201294474,596200
2018-04-20,153.77536010742188,156.222340800525,153.15658009175687,155.26604571319993,671100
2018-04-23,152.3314971923828,154.05658168736016,151.7502269625909,153.75656201667704,671200
2018-04-24,150.43768310546875,153.40029879875712,149.1813685628773,152.9784086363143,817100
2018-04-25,152.3877410888672,153.1659009840223,149.70637619083234,150.94393582333674,1049500
2018-04-26,154.39414978027344,155.42544996644585,151.15026793237024,152.9034639431318,1904000
2018-04-27,152.84718322753906,154.60037888754945,152.31279273305765,154.60037888754945,1318400
2018-04-30,152.0689697265625,154.50657920179918,152.05021492286028,153.7752992203729,742800
2018-05-01,153.90658569335938,154.12221590997692,150.72832533807048,151.39397079545878,804500
2018-05-02,152.54713439941406,154.09406962342794,152.2471147430801,153.37215984288332,787200
2018-05-03,152.9315643310547,153.34408433895072,150.4564585894078,152.10653862099187,781500
2018-05-04,155.92227172851562,156.94418687297224,151.21581702501413,152.19086661506753,621100
2018-05-07,156.93482971191406,157.61922994854405,155.68789971828144,156.2129198617634,450000
2018-05-08,157.40362548828125,157.65676535091262,155.77230037070885,156.4660852770685,579200
2018-05-09,159.89744567871094,160.3755859161432,156.73792623346134,157.68485076435672,585000
2018-05-10,162.9257354736328,163.25388026725759,159.7193496932902,160.05686473889094,752600
2018-05-11,163.1788787841797,163.83515407957591,162.06320362914184,162.80385411129004,871900
2018-05-14,161.2568359375,163.88195008134772,160.3567914889129,163.69444499372744,617800
2018-05-15,160.21621704101562,160.89124701502215,159.24118169285384,160.51623672089664,540500
2018-05-16,161.4818878173828,162.26004770066217,160.0661933224968,160.47871319370267,742000
2018-05-17,160.8256378173828,161.875692557551,159.91623699480888,161.397537905225,463700
2018-05-18,162.16030883789062,162.48928299778956,160.7973831068571,161.0135677653633,694000
2018-05-21,164.57606506347656,165.03664635087807,162.94055902651434,162.9499533759444,1059200
2018-05-22,163.88986206054688,165.0554065003128,163.20370182498615,164.6888261725459,773400
2018-05-23,163.5984649658203,163.6172680006378,161.65275962383598,162.7243031282219,824400
2018-05-24,163.5044403076172,163.93682399033136,161.14516894104443,163.41045383225227,705600
2018-05-25,163.57968139648438,163.8428665451947,162.18855784722766,163.0439167517937,531300
2018-05-29,160.5530242919922,162.9029017374988,158.88930704466966,162.12274070448896,898100
2018-05-30,163.0062713623047,163.2130616924893,160.6188025626888,161.7185433136644,740000
2018-05-31,160.32745361328125,163.2882936123132,160.25225580999444,163.00630543561624,1027700
2018-06-01,162.57394409179688,163.2789073973925,161.6903877873146,162.08516551734633,588700
2018-06-04,164.7075958251953,164.7170045136109,162.5363114930902,163.4010646190686,532000
2018-06-05,165.63815307617188,166.06112812372848,164.50080614672933,164.74520256632732,671500
2018-06-06,167.60264587402344,167.6120545624105,165.53475672316972,166.10812735678266,528400
2018-06-07,167.08567810058594,167.98803733620937,165.8261472517585,167.8940365028584,616300
2018-06-08,168.44862365722656,168.52380711520564,166.73790596666694,167.08568324424743,477700
2018-06-11,167.14208984375,169.04078049328385,166.75670650044825,168.34522594855878,592000
2018-06-12,167.35829162597656,167.48047551270943,165.61937640174034,166.70032874255466,535400
2018-06-13,166.24913024902344,168.25123048631428,166.2021441726196,167.61207068507474,560200
2018-06-14,165.36557006835938,167.78125098657839,164.9050032644678,167.23607769364358,740500
2018-06-15,166.18338012695312,166.36197315523503,164.19067376890595,165.0366384803701,947800
2018-06-18,164.64181518554688,165.27158061372614,164.2282344643513,165.27158061372614,839600
2018-06-19,162.8277130126953,163.64548016221593,162.15094712327146,162.94051688927564,822400
2018-06-20,163.05331420898438,164.35045128273626,162.84652382498,163.55148713158167,683500
2018-06-21,162.07577514648438,163.457504529027,161.85019604240676,163.26951716145672,515100
2018-06-22,162.0569305419922,163.18486870080696,161.8407315184812,163.01567008860323,752100
2018-06-25,159.4156951904297,161.8313618001013,158.33474293591516,161.3613863005334,793600
2018-06-26,159.2935333251953,161.55881919230347,159.04915117295172,159.66950807364964,596900
2018-06-27,158.3535919189453,160.30869228553223,158.32539452819074,159.57553144087692,665900
2018-06-28,160.33689880371094,160.87266360106528,158.27840310633482,158.35360093346716,711100
2018-06-29,160.31802368164062,161.76555610371338,160.28982630195853,161.2203828590053,888900
2018-07-02,160.7034454345703,160.91963017801572,159.14312312053693,159.51911217708977,1040100
2018-07-03,159.56610107421875,161.76559765193335,159.43450848773293,161.5212011752338,437100
2018-07-05,160.7880096435547,161.75615798929348,159.33108278052111,160.2616393983973,681700
2018-07-06,162.4329071044922,164.53840221082305,160.85379653162803,160.9853890793667,682500
2018-07-09,164.9143829345703,165.04597548718743,162.95928333674956,162.98748071641663,639200
2018-07-10,166.07997131347656,166.30555041070778,164.37866202344813,164.8204402122144,768700
2018-07-11,167.33946228027344,167.7718460171249,164.02143665746894,165.4031656666836,770600
2018-07-12,170.61045837402344,170.88305212797036,167.16084078389122,168.23238408343497,1181000
2018-07-13,171.0334930419922,171.3624672918142,169.77394778127288,170.73270183271168,604300
2018-07-16,171.371826171875,172.0861835725165,170.80784998965112,171.08983808076306,509500
2018-07-17,171.71963500976562,171.93581970437955,169.86793055923647,170.88307926885494,534500
2018-07-18,173.41156005859375,173.85333816301574,172.06742270997628,172.0862257453278,787400
2018-07-19,171.40005493164062,173.28935110577075,171.0992637547076,172.5561905401374,541900
2018-07-20,174.28573608398438,174.5019208270874,171.28728969686046,171.28728969686046,679000
2018-07-23,174.94366455078125,176.28780185452933,174.07891140615558,174.4736890802773,642700
2018-07-24,174.48313903808594,175.69566972807112,174.11655865808888,175.30089196057554,554600
2018-07-25,175.7896270751953,175.87421921675508,173.90972521379769,174.39848937115173,657300
2018-07-26,174.56768798828125,176.6919719282524,173.5713422965911,176.3535890195168,787900
2018-07-27,165.9953155517578,172.7817614152545,165.54412884513255,171.07104408994977,2120000
2018-07-30,160.5530242919922,165.7885581249875,159.66946807767948,165.7885581249875,1692100
2018-07-31,160.8444061279297,161.33318465045528,158.19375183858793,161.19219774131983,1527700
2018-08-01,160.8726348876953,163.42930318379186,160.4402653870046,160.90083227502225,888200
2018-08-02,161.5681915283203,161.98177230078227,159.368709430244,159.53789374124278,884200
2018-08-03,162.3107452392578,163.10031504496595,161.0700172745997,162.6115364685781,854200
2018-08-06,161.26739501953125,162.18854295543966,161.1827885318096,161.75615919796468,741400
2018-08-07,162.84652709960938,163.6830829998981,161.34259961161112,161.7561803879364,740300
2018-08-08,162.2355499267578,163.2036983188436,161.9253643726166,162.7431171610253,371800
2018-08-09,161.7091522216797,163.18488207106992,161.50237621150728,163.0062890989768,651300
2018-08-10,160.72222900390625,161.55878483244052,159.4062889791519,160.70342596772733,751300
2018-08-13,159.19947814941406,161.53056669054013,159.14308339063902,160.84439221207737,675400
2018-08-14,160.6564483642578,161.0136343898122,159.64129940414233,159.77289199105456,494700
2018-08-15,159.2935333251953,160.29927366569515,158.51337209676115,159.7917063210301,571700
2018-08-16,161.26739501953125,162.11334515663907,160.1488510689571,160.2898379776372,804700
2018-08-17,161.6161346435547,162.47369309475934,160.99416822535815,161.80460539408188,593000
2018-08-20,161.3522491455078,162.53962764182558,160.9281864239225,161.85170303216967,596300
2018-08-21,162.00241088867188,162.50186454573134,161.30505371683986,161.3333235933234,1253100
2018-08-22,161.91758728027344,162.8599547600672,161.37101241646664,161.71026528436786,772600
2018-08-23,161.43698120117188,162.5772522530879,161.26736194584203,162.02124447538029,541600
2018-08-24,163.2180633544922,163.66097727117278,161.78566059460204,162.30396564384404,451100
2018-08-27,165.28187561035156,165.3949551365609,163.15212971686375,163.21808798068903,727000
2018-08-28,166.1112060546875,167.51532512680808,165.72483173603396,165.72483173603396,827900
2018-08-29,166.15826416015625,166.46923281808623,165.11223553622597,165.93209075681858,723400
2018-08-30,166.56350708007812,167.0158395935851,165.8284613533575,166.06405330113697,718800
2018-08-31,167.76031494140625,167.96763700177516,165.8849978969387,165.8849978969387,592500
2018-09-04,167.8639373779297,168.3256882776337,167.02523082813406,167.65661536522626,861900
2018-09-05,165.9509735107422,168.27862310155174,165.1782250211138,167.71319667599968,713500
2018-09-06,166.46922302246094,166.94983967884878,165.95093237014993,166.24306401181985,501700
2018-09-07,166.61062622070312,168.34457948319266,166.09232106632007,166.09232106632007,785600
2018-09-10,166.9498748779297,168.65555821327732,166.62947329237736,167.78858160445827,477300
2018-09-11,167.4776153564453,167.90167801282402,165.88501139015457,166.4127350851496,783900
2018-09-12,168.58958435058594,169.08903810663068,166.80850988219854,167.6566494829582,548100
2018-09-13,168.92880249023438,169.43768902166104,167.9958678149317,168.49532146801374,418300
2018-09-14,171.0868377685547,171.21876865515264,167.27966467634837,169.47538287281927,535300
2018-09-17,166.71426391601562,171.48264191011134,166.41269936680698,171.38839939363635,988200
2018-09-18,167.60012817382812,168.02419083120765,166.4975451334922,166.8745009018013,887800
2018-09-19,167.55299377441406,168.0712989280999,166.5729232330097,167.65665480515122,691600
2018-09-20,168.4482421875,168.9288445830345,166.70485602708962,168.56132172071017,719900
2018-09-21,164.5279998779297,168.20324312944408,163.5667950217699,168.15612186095177,2384500
2018-09-24,165.43263244628906,165.72476409697873,162.82227020923702,163.78348917230318,804600
2018-09-25,162.94479370117188,165.7718966492394,162.30397622232752,165.4232108409931,831000
2018-09-26,162.85055541992188,164.4525775896146,162.3888044625373,163.1238500978009,677500
2018-09-27,163.463134765625,164.81071389872554,163.03905772655588,163.36889222818914,526600
2018-09-28,157.56390380859375,163.38774467888044,157.46024276849406,162.33228289439472,1366900
2018-10-01,159.78790283203125,160.1271558597181,158.2801227818401,158.43089072128384,745900
