Date,Close,High,Low,Open,Volume
2018-01-02,61.255706787109375,61.52066767638568,60.84998049011919,61.28054588342186,2830000
2018-01-03,62.10029602050781,62.19137696004473,61.272292073567705,61.30541298950556,3463300
2018-01-04,62.06715393066406,62.09199302985152,61.36335207929729,61.76907210608128,2706100
2018-01-05,61.727657318115234,62.07541723743935,61.47925376593244,61.95949726433131,3240300
2018-01-08,62.25760269165039,62.298999087990715,61.611760790803544,61.769077204364216,3174600
2018-01-09,62.00917434692383,62.464578745451625,61.942932558562575,62.290698788876824,2985100
2018-01-10,61.479278564453125,62.05887866378308,61.38819764639167,62.017482266497964,4094300
2018-01-11,62.77923583984375,62.91999494276535,61.495827668774815,61.80219129028046,5061100
2018-01-12,63.36711883544922,63.557562456040344,62.73783428756106,62.92827790815218,5781100
2018-01-16,62.323829650878906,63.58239868994355,62.323829650878906,63.57411688494324,4333100
2018-01-17,62.81237030029297,63.08561307705553,62.0671655987441,62.572248434395675,3109900
2018-01-18,62.42319107055664,63.01107287011588,62.40663377806413,62.770951067394584,3012400
2018-01-19,62.55567932128906,62.62191481334043,62.18307388231285,62.47287390118327,3224800
2018-01-22,64.27792358398438,64.27792358398438,62.71299712978113,62.71299712978113,4309400
2018-01-23,64.10404205322266,64.50148659089125,63.93844384754127,64.1288811523582,3314000
2018-01-24,64.2199478149414,64.65878864810047,63.81422787900485,64.38555230105392,3356100
2018-01-25,63.541019439697266,64.39386247175403,63.491341225688096,64.23654602166879,2468700
2018-01-26,63.90533447265625,64.0046972042919,63.33400982079487,63.59069529822835,2345900
2018-01-29,63.12701416015625,63.91362163792463,62.994536824036615,63.65693613897136,3014800
2018-01-30,61.901554107666016,62.96139775975699,61.835312300118716,62.49771774125881,4415200
2018-01-31,62.075435638427734,62.30727565336802,61.45443289105197,61.984354730105956,4626100
2018-02-01,63.011077880859375,63.16011879380849,62.09199330386758,62.11683240316466,3165300
2018-02-02,60.92451095581055,62.26587284503781,60.73406733402934,62.26587284503781,5505000
2018-02-05,58.713741302490234,61.164631325419414,58.0016576648025,60.43598407727394,5786800
2018-02-06,58.970420837402344,59.33474446411507,57.46345445031769,57.76981175717474,5616400
2018-02-07,57.85261917114258,59.78186293700474,57.83605555999351,59.18570559613964,5630300
2018-02-08,56.69342041015625,58.092748834234975,56.69342041015625,57.9519833891406,7126300
2018-02-09,56.45329666137695,57.471744066666716,54.40812636155031,57.16538040100487,5440300
2018-02-12,57.85261917114258,58.39909831289393,57.04117278833999,57.04117278833999,3951700
2018-02-13,57.7284049987793,58.10100404670682,57.23160416248748,57.306121445206834,4519800
2018-02-14,57.83605194091797,58.12585194622519,55.14504015975631,55.16160376986892,8007800
2018-02-15,57.488304138183594,58.00166876882381,56.04757929369997,57.91886333501551,5020800
2018-02-16,56.436729431152344,57.471733949911744,56.36220582087522,57.30612943661049,5793600
2018-02-20,56.29597854614258,57.03290144833357,56.14693760428553,57.03290144833357,5107900
2018-02-21,55.65012741088867,56.88385114381881,55.63357011659327,56.295969280245835,5113600
2018-02-22,56.238006591796875,56.974929337543195,55.77432656764186,56.15520748993585,3785300
2018-02-23,56.5692024230957,57.00804329493355,56.072401555301255,56.58575971458368,3854700
2018-02-26,55.69981384277344,56.65201949323949,55.60045742798351,56.60234128584453,7385600
2018-02-27,55.26924133300781,56.28768855959617,55.26924133300781,55.98132494769028,6623600
2018-02-28,54.31704330444336,55.79917073592566,54.308761498354876,55.68325071935539,8149600
2018-03-01,54.34187698364258,54.971161523071544,53.88647876888682,54.39983698614482,5519300
2018-03-02,54.35015869140625,54.52403869860105,53.19095232627443,53.9195995760429,3752500
2018-03-05,54.581993103027344,54.9628739821763,53.82851314912736,53.96099043366508,4746900
2018-03-06,54.36672592163086,55.07052780251643,54.28392049797747,55.020843284891015,4435300
2018-03-07,53.977561950683594,54.408121084969444,53.15783375866809,53.91960194573806,4694200
2018-03-08,52.754215240478516,54.08648037299283,52.34364578132096,53.95241322316874,9402600
2018-03-09,53.34913635253906,53.42454754384176,52.87153320640116,53.114525177969576,12059700
2018-03-12,53.53347396850586,54.078110689394066,53.206693214507915,53.41616838464377,7821500
2018-03-13,53.79322814941406,54.404898538760435,53.558616951092404,53.77647294639496,4840300
2018-03-14,53.65916061401367,54.30434132844014,53.56699102728491,54.078110956353555,3466700
2018-03-15,53.550228118896484,54.17865677580419,52.96369704976322,53.910522442326716,3226100
2018-03-16,54.002689361572266,54.019450952926256,53.31561434389885,53.62563666087014,6189300
2018-03-19,53.332374572753906,53.801596864015075,52.89666587634201,53.684291291199784,4686200
2018-03-20,53.550228118896484,54.237309563083805,53.29885857393571,53.54185051914391,4877700
2018-03-21,55.334964752197266,55.728779116530234,53.80160488826579,53.82674088723594,4784800
2018-03-22,54.61436080932617,55.284683839591544,54.455157651286456,54.72328558485776,6320700
2018-03-23,54.874114990234375,56.45774680000753,54.765190200722074,55.3014461366942,6253700
2018-03-26,56.30693054199219,56.37396413944752,55.24279935126043,55.48579134752925,3938800
2018-03-27,55.15061569213867,56.658839286979834,54.83221577441624,56.407466556948286,5378600
2018-03-28,52.913421630859375,55.293056152250806,52.77097687359558,55.267920158284184,10391800
2018-03-29,54.430023193359375,54.848973500936964,53.164794670863415,53.273722645808,7823500
2018-04-02,54.18703079223633,54.59760669293577,53.156413427821406,54.34623395343302,6816400
2018-04-03,55.829307556152344,55.87120513787842,54.01106502029331,54.36298169316794,7486000
2018-04-04,55.82094955444336,55.87960235048831,54.88249842504888,55.09197360987731,6631900
2018-04-05,56.784523010253906,57.00237896449357,55.896350386108764,56.047172755555536,7941200
2018-04-06,56.583438873291016,57.06942286184606,55.862843688240616,56.49965007349634,6898800
2018-04-09,57.75649642944336,58.401677165973965,56.64208694639719,57.0442821015998,7918700
2018-04-10,59.080379486083984,59.35688185555806,58.267614793347455,58.569259553387305,7965100
2018-04-11,60.06071472167969,60.286945068861364,59.06361097102244,59.09712776184087,4999400
2018-04-12,60.144508361816406,60.538322694908814,59.792591618800735,60.136127565266115,4736800
2018-04-13,61.69462966918945,61.85383285669543,60.58860093941325,60.73104892476483,6321800
2018-04-16,62.76715087890625,62.8258036781549,61.82031890045223,62.38171089221438,5205600
2018-04-17,63.02688980102539,63.253120170515324,62.465497882975505,62.800653038860624,4187700
2018-04-18,63.61343002319336,64.23348124542095,63.437471614510194,63.797769230197446,4276300
2018-04-19,63.672080993652344,64.12454819981997,63.32016418641393,63.85642019535129,5457600
2018-04-20,64.07426452636719,64.41780047295508,63.22798306937793,63.51287261811701,5027900
2018-04-23,64.71943664550781,64.73619823639312,63.403933038660824,63.9066720897645,3220800
2018-04-24,64.8032455444336,65.37301835065503,64.43457353523796,64.89541514490146,4876800
2018-04-25,64.81999969482422,64.85351649047854,63.98209898149162,64.72783010494362,5583100
