Date,Close,High,Low,Open,Volume
2018-01-02,111.84648132324219,115.50747264121418,111.40581649986996,115.50747264121418,2388800
2018-01-03,112.20238494873047,112.52442011571893,111.38884011673915,111.38884011673915,1308100
2018-01-04,112.20238494873047,113.34644772435435,112.16849263533999,112.86339497387165,1195500
2018-01-05,111.9990005493164,112.3549280148958,111.32950777536881,112.3549280148958,1144100
2018-01-08,111.39732360839844,112.20239869342863,111.10072380394708,111.99901892604794,1343300
2018-01-09,112.2617416381836,113.71935718039404,112.03292643778425,112.36343153566538,2120800
2018-01-10,111.95663452148438,112.72781722484748,111.71087967931302,112.28713954705964,1171700
2018-01-11,112.15155029296875,112.60918061758966,111.57529039507652,111.93968775443841,1046500
2018-01-12,114.17697143554688,114.39731678197415,111.88885828916979,112.75326118662421,2010100
2018-01-16,114.84644317626953,115.27863807962703,113.91424287758176,114.49051567978762,1809300
2018-01-17,115.9820327758789,116.43965018587235,114.85492247868885,115.76170038307667,1730100
2018-01-18,116.38880157470703,116.69388414877305,115.40575628815395,116.15151656499604,1561200
2018-01-19,116.82102966308594,116.9396721884889,115.83798420628119,116.74474930806119,1628100
2018-01-22,118.09220123291016,118.09220123291016,116.37187820566028,116.49052072715804,2922500
2018-01-23,123.94805145263672,124.54127688893692,121.0073984648211,122.32094875353002,5048100
2018-01-24,125.1005859375,125.46499622304307,123.95653600340073,124.49890357752986,2377500
2018-01-25,125.82095336914062,126.1684111129764,124.53282522800922,124.93959777165797,2213500
2018-01-26,126.6259536743164,127.2784936724994,125.64290875542798,126.60900105680223,2538400
2018-01-29,126.23622131347656,126.85485650457538,125.89723338398815,126.71079148369304,1866500
2018-01-30,126.0328140258789,127.47347699968033,125.422648754211,126.00739155048157,2397400
2018-01-31,127.04972839355469,127.27006078336767,125.18534059903351,125.6853330976842,2083600
2018-02-01,127.1175308227539,127.52430330068881,126.10059316238465,126.84634055008802,1993900
2018-02-02,125.38021850585938,127.58359356567367,125.26157602916538,126.85478608567911,2297900
2018-02-05,119.93116760253906,125.32095191659137,118.27864213784345,124.2616390634448,3358900
2018-02-06,119.36334991455078,119.66843246308304,115.53287190099283,116.11761452993484,3932100
