Date,Close,High,Low,Open,Volume
2018-01-02,83.47734832763672,83.75712513214626,81.87326903372642,82.06911493144328,1826900
2018-01-03,81.17383575439453,83.28152233850882,80.77281583505247,82.73128239559652,2402200
2018-01-04,80.16661071777344,80.89404044283408,79.64435493879684,80.52099755133594,2750300
2018-01-05,81.07125091552734,81.1645098751291,79.49514817200829,80.37179804571036,3079100
2018-01-08,80.90336608886719,81.08056305802994,80.01739547345572,80.80077911884678,1367400
2018-01-09,80.20391082763672,81.15516338350866,80.14795688764453,80.67021263477415,1842900
2018-01-10,79.23400115966797,80.61425762109984,79.19669616176972,79.96143083068173,1740800
2018-01-11,81.1085205078125,81.48156329853954,79.56039541661507,79.56972344306308,1911100
2018-01-12,82.81519317626953,83.02968799554068,80.8753761996261,81.47224186702408,1871300
2018-01-16,82.80586242675781,83.96228872992296,82.54473459525599,83.0296852658737,2394100
2018-01-17,83.37474060058594,83.64519642489626,82.61932705158166,83.03900282662823,1325600
2018-01-18,84.03691864013672,84.38198456512318,83.12296389797874,83.53331179631923,2124000
2018-01-19,86.74148559570312,87.0305905107216,83.99029998446598,84.2327789763668,4204200
2018-01-22,86.60155487060547,87.09583354888404,85.87412533538799,86.62020380847281,1844000
2018-01-23,85.54772186279297,86.4616693048313,84.96950513350339,86.08862648319932,1532400
2018-01-24,85.32391357421875,86.19123533086554,84.92289368425944,85.8554974176344,1165600
2018-01-25,86.5735855102539,86.96527727666701,85.65963094008988,85.81817182908566,2065800
2018-01-26,90.52783203125,90.57446505777531,86.47100775557809,86.78808956730744,3621800
2018-01-29,91.040771484375,91.78685014025244,89.86568888524653,90.23873177078586,3608600
2018-01-30,94.61263275146484,99.6393656063076,94.19296397587051,94.70589880399767,6562400
2018-01-31,94.34217834472656,96.22603438127295,93.4841776728892,95.12556190986454,3733500
2018-02-01,95.34939575195312,96.58976032149303,93.53082146969629,93.95981829742864,3193600
2018-02-02,92.97126770019531,95.35873096133582,92.87800163545558,94.69658316985394,2417600
2018-02-05,89.42735290527344,93.02720313985112,89.17555308009432,92.26246852145485,2670600
2018-02-06,92.05729675292969,92.44898854132894,87.767321790689,88.2522725122499,3353800
2018-02-07,91.76819610595703,93.54014437754945,91.39515324111639,91.63763217054293,1894800
2018-02-08,89.5019760131836,92.56091493507422,89.44602206943237,91.9640491510566,2129300
2018-02-09,91.24592590332031,92.14123155294136,88.36418441270348,90.47187038145253,2532000
2018-02-12,91.65628814697266,92.3277639321844,89.92164474024277,91.88943906599332,1512200
2018-02-13,92.25313568115234,92.51426352036758,90.74232257849278,90.9101914915883,1139500
2018-02-14,93.17640686035156,94.18361310048977,91.29254405330965,91.63760986445274,2224800
2018-02-15,94.1463394165039,94.52871034371402,92.72878494205011,93.76397560449524,1999600
2018-02-16,94.19295501708984,95.33073244384711,93.53080737524917,93.93182717131607,1893500
2018-02-20,94.19295501708984,94.5753258735444,93.76395825400434,93.89452217689123,1413300
