Price,Close,High,Low,Open,Volume
Ticker,FOX,FOX,FOX,FOX,FOX
Date,,,,,
2019-03-13,35.673553466796875,35.764556039340945,34.58150523863996,35.12752761695561,306000
2019-03-14,36.36518859863281,36.993118265553285,35.78276369771186,35.946571135036656,279700
2019-03-15,37.32982635498047,37.35712643322319,36.856605326794096,36.902106614373885,164200
2019-03-18,37.18421936035156,37.97595285627028,36.8293044646475,37.97595285627028,581700
2019-03-19,35.992069244384766,37.67564476311769,35.537049396866564,37.67564476311769,2540200
2019-03-20,34.21748733520508,36.26598943229127,34.09008234752858,36.26507642107168,5147900
2019-03-21,35.3823356628418,35.409635736128784,34.43589377827538,34.581499955014436,8865500
2019-03-22,34.090087890625,35.345943706187605,33.261951864546106,35.27313886051969,4902500
2019-03-25,33.17094802856445,34.408602586055046,33.079941974910156,34.190191528810715,4035100
2019-03-26,33.40755844116211,33.9899833266215,33.18004850330915,33.18004850330915,3350900
2019-03-27,32.94343948364258,33.82617567619976,32.816034474708104,33.443960649396345,2871300
2019-03-28,32.461116790771484,33.18915138087956,32.351912990865756,32.88883659173105,2220600
2019-03-29,32.65222930908203,32.91613821525225,32.20630827533516,32.65222930908203,2679200
2019-04-01,32.897945404052734,33.07085174387246,32.70683437722085,32.91614314801111,4338400
2019-04-02,32.488426208496094,33.1800550281051,32.042505115143236,32.95254504551273,1491200
2019-04-03,32.30641174316406,32.66132669701096,32.1244030953762,32.56122176715133,2831600
2019-04-04,32.78873062133789,32.82513304399316,32.206305744957895,32.36101430547976,2223200
2019-04-05,33.65326690673828,33.75337182685428,32.70682480758358,32.752329568746035,2116200
2019-04-08,33.53495788574219,33.616861588638265,33.35295274288475,33.616861588638265,1929000
2019-04-09,33.57136535644531,33.73517278689552,33.29835412953701,33.49856398264861,1793900
2019-04-10,32.697723388671875,33.71696677746474,32.634020893842674,33.58956178780633,843600
2019-04-11,33.134544372558594,33.21644808203286,32.33370848786864,32.743227035239975,978200
2019-04-12,33.62596893310547,33.74427507079026,32.68862564456612,33.18915027649174,3175200
2019-04-15,33.65326690673828,33.66236924758112,33.18914819800377,33.589564406941896,891200
2019-04-16,33.862579345703125,33.92628185251531,33.60776931845437,33.771576756407505,1869000
2019-04-17,34.77261734008789,34.80901976254832,33.83527752665141,33.83527752665141,2122100
2019-04-18,34.50870132446289,34.918219854892975,34.50870132446289,34.890919776706205,2315200
2019-04-22,33.88988494873047,34.47230988709949,33.77157879827224,34.43590746056981,1665000
2019-04-23,34.21748733520508,34.41769715671132,33.735167461422456,33.87167478909045,5455100
2019-04-24,34.080989837646484,34.36309994255692,33.97178603805297,34.13559000168014,1230800
2019-04-25,34.2538948059082,34.29029722819386,33.70787235772768,34.10828858829166,1422800
2019-04-26,34.499610900878906,34.52691098574857,34.03549210046171,34.39950596098804,2505700
2019-04-29,35.24584197998047,35.409649426083206,34.29939972950387,34.344904497941855,1716800
2019-04-30,35.036537170410156,35.29134723894274,34.481412259798326,35.1184409026566,1810000
2019-05-01,35.25493621826172,35.30953637339413,34.66340907980599,35.182131382717664,1475000
2019-05-02,33.5258674621582,35.30954469505218,33.216453781225454,35.26404339787634,2627700
2019-05-03,33.68967056274414,33.908078149620934,33.34385450007555,33.544064347650945,1229700
2019-05-06,33.953582763671875,34.03548647627328,33.18914926990076,33.416659196957326,1533900
2019-05-07,33.39845657348633,33.8716776183303,33.28470161476977,33.64416770089719,1412300
2019-05-08,33.507667541503906,33.744279850387656,33.007146310209706,33.27105870414674,2108700
2019-05-09,34.55421447753906,35.15484064423474,33.625973406913644,34.65431941724277,3458200
2019-05-10,34.62700653076172,34.80901514740622,33.65326442396809,34.490502671922556,1633500
2019-05-13,34.126487731933594,34.71801490789745,33.87167773442343,34.10828652189346,1598400
2019-05-14,34.10829162597656,34.6042651270933,34.04003794599381,34.16289526426804,1663100
2019-05-15,33.88078308105469,34.10829304276324,33.789780484981875,33.88988542357788,873900
2019-05-16,33.05263900756836,34.21748862039082,33.01623658928624,33.9262762171852,2680000
