Price,Close,High,Low,Open,Volume
Ticker,DD,DD,DD,DD,DD
Date,,,,,
2018-01-02,88.0241928100586,88.37922954799298,87.4120661606902,87.62019250277618,5220795
2018-01-03,89.43209075927734,89.54227027093506,87.76709976975037,88.15886081137997,5540622
2018-01-04,91.14607238769531,91.5011091928592,89.54229041875696,89.57902130597512,6826956
2018-01-05,92.3335952758789,92.48050568949408,91.19503628906011,91.20727554222692,6421973
2018-01-08,92.01528930664062,92.41929622506265,91.17055114772303,92.2356549268884,4090862
2018-01-09,92.23565673828125,93.4599167707474,91.40316437877388,91.74595535033573,5321128
2018-01-10,90.84001159667969,92.27239816394523,90.47273551376664,91.81942104705091,5012823
2018-01-11,92.08872985839844,92.10097567220896,90.85223079359447,91.08483562998263,4185363
2018-01-12,92.32134246826172,92.59067818701284,91.80714953349921,92.51722299098981,3500882
2018-01-16,91.75819396972656,93.47215537829554,91.01139607696851,92.74984911736789,5085122
2018-01-17,92.76207733154297,93.47214425465631,91.92957851425682,93.0069279946855,5457996
2018-01-18,93.08039093017578,93.83943461160848,91.9663170389782,92.51723435814017,7180859
2018-01-19,93.05590057373047,93.64354874332321,92.74984051805683,93.64354874332321,5746627
2018-01-22,93.2640380859375,93.2640380859375,92.17444919460634,92.78657594181416,4267989
2018-01-23,93.21505737304688,93.49663892612473,92.56619981330337,92.87226643349229,3979288
2018-01-24,93.05590057373047,94.36586149988388,92.56619923457129,93.38645225896379,6501719
2018-01-25,93.83943939208984,94.2312005056374,93.30076129835955,93.44767827854228,4679436
2018-01-26,94.29241943359375,94.29241943359375,92.13772011594828,93.74150206899806,4356869
2018-01-29,92.88449096679688,94.3413620729433,92.83552084033485,94.29239194648126,4133580
2018-01-30,91.97855377197266,93.01917235536558,91.72145729839035,92.41928495874112,5295272
2018-01-31,92.52949523925781,93.10489776126623,91.56233153208744,92.28464449853159,7145659
2018-02-01,89.9830322265625,93.04367931334613,89.89733119433684,91.42765801903015,9315451
2018-02-02,86.78771209716797,89.7259337622807,86.4816454262929,89.44435216257153,8989582
2018-02-05,83.0537109375,87.9874750693044,82.06206241009852,85.93072281108658,13425986
2018-02-06,88.01195526123047,88.08541046057589,81.03367851040763,81.57235653487561,16266699
2018-02-07,86.43265533447266,88.31801850429207,86.33471507241464,86.87339307633503,7879813
2018-02-08,83.50668334960938,87.51000812056832,83.3964972692869,86.51835964807225,9189614
2018-02-09,85.06149291992188,85.96744698981394,82.31915876768495,84.30245581921933,9230506
2018-02-12,87.95073699951172,88.20783347175636,85.90622416096022,85.94295504096719,7196457
2018-02-13,86.61629486083984,87.84055467448373,86.43265359188284,87.33860756025562,4650629
2018-02-14,87.3263931274414,87.5345195362101,85.57570706803554,85.68588661892214,5257893
2018-02-15,87.96299743652344,88.4526988340142,86.77546826630709,88.22009395150732,4500833
2018-02-16,88.08541870117188,89.29743288505885,87.54674718891148,87.73038192315371,4875464
2018-02-20,87.6814193725586,88.56288848604031,87.32638256381986,87.65693430170084,4737682
2018-02-21,86.87340545654297,88.94239706866828,86.8244353185353,87.53450231964656,5128192
2018-02-22,88.06092071533203,88.96687468839256,87.16721255614587,87.32636219830434,4571516
2018-02-23,89.68919372558594,89.82385831210715,87.77934538399714,88.7097844879148,4230751
2018-02-26,90.6685791015625,90.74203428817785,89.43208017890403,89.88505711099886,4670232
2018-02-27,89.04421997070312,90.84085444082747,89.04421997070312,90.16403927238315,4726651
2018-02-28,86.50926971435547,89.78259239923915,86.44774463867023,89.21653135927156,5729062
2018-03-01,84.61418914794922,86.74308077854434,84.12196215698454,86.31237886322596,7702686
2018-03-02,84.20809936523438,84.66341263433496,83.2482567239276,84.01120856701759,6666691
2018-03-05,85.72171020507812,86.12779419207439,83.10058487298613,83.65434356014785,6519425
2018-03-06,87.11225128173828,88.23207098774913,85.7093977568538,86.2754587981525,4691662
2018-03-07,86.34930419921875,86.75539481958887,85.42637516884541,85.72171799958241,5443873
2018-03-08,86.85382843017578,87.12455327482262,85.77092905158842,86.75538303212238,4032405
2018-03-09,88.88429260253906,88.93351531150222,86.89076629308131,87.18610254686025,3701126
2018-03-12,87.7890625,90.11484482279604,87.59217171243398,88.89657977650715,4915161
2018-03-13,86.8415298461914,89.13039204734073,86.81691849560323,88.67508535968386,8104156
2018-03-14,84.897216796875,87.2722217503714,84.73723973821201,87.2722217503714,5897617
2018-03-15,83.53129577636719,85.25409710116527,83.5189933979609,85.02029254339989,6346302
2018-03-16,83.62973022460938,84.50343644908669,82.91600107358583,83.1251942506615,12445076
2018-03-19,81.90692138671875,83.50666558430986,80.99629492500466,83.39591781783936,9039116
2018-03-20,81.69773864746094,82.66989697913702,81.34087732957101,82.28841771196218,7300724
2018-03-21,82.97752380371094,84.36807493605107,81.41469982244456,81.69772704162165,5750070
2018-03-22,80.75019073486328,83.07597325560499,80.60252263162084,82.22687836373653,6270069
2018-03-23,77.59990692138672,81.03320602750945,77.47685019683459,80.79939495263675,9351425
2018-03-26,79.34733581542969,79.43347883908838,76.82466253303642,78.436715860838,7280911
2018-03-27,78.31365203857422,80.60251398988227,77.69836174458311,79.63036244954029,8050336
2018-03-28,76.80005645751953,79.32272991316933,76.70161105026193,78.62130308823433,7784048
2018-03-29,78.39979553222656,78.79358373063474,76.67699442720517,77.05847365232776,8455530
2018-04-02,76.34471130371094,78.90430401757881,75.397171355896,78.2274888267901,8219384
2018-04-03,77.91986846923828,78.49823847724888,75.631006382997,76.62776933000198,8289293
2018-04-04,78.37517547607422,78.48592983754692,75.45872091585291,76.30781569898366,7479889
2018-04-05,80.52867126464844,80.73787099748398,78.68281377456711,78.7689567811604,7277960
2018-04-06,78.39979553222656,79.97492853651315,77.7722028058793,79.76573535869653,7957030
2018-04-09,78.37517547607422,79.33502462067767,78.10445065479959,78.76896363073982,8881029
2018-04-10,81.08244323730469,81.80848134040241,79.80264647633346,79.80264647633346,6393799
2018-04-11,79.65498352050781,80.30718761773858,79.32272698505372,80.14721053862577,4828530
2018-04-12,81.79615783691406,82.26377998732939,80.110277409911,80.22102516394294,5652126
2018-04-13,81.42700958251953,82.87908592165476,81.07014828296529,82.44838397093856,4274383
2018-04-16,82.46068572998047,82.78063327240875,81.31625468383965,82.0669041392995,3869611
2018-04-17,83.12519073486328,83.5312812914943,82.49759803728308,82.92829994290845,7693763
2018-04-18,83.75276947021484,84.12194624003394,82.92828611812753,83.28515391727726,4673042
2018-04-19,81.87000274658203,83.46974684809868,81.463912235533,83.38360383806345,7127391
2018-04-20,81.26701354980469,82.39913536619373,80.73786635913848,81.90690848950284,6129407
2018-04-23,80.72557067871094,81.29163827654322,80.61482291144678,81.05782717339962,3719534
2018-04-24,77.74758911132812,81.43931130772275,76.71391243735437,81.23011153976572,8739524
2018-04-25,78.31365203857422,78.44901115380962,76.83696456802292,77.9444752236003,5624795
2018-04-26,78.8058853149414,79.55653478435191,78.2398242678174,78.51054911644192,9421615
2018-04-27,79.15043640136719,79.95030849158351,78.3382619356519,78.69512317539372,4913194
2018-04-30,77.82142639160156,79.86418166790685,77.82142639160156,79.65498189126119,5178077
2018-05-01,77.59990692138672,77.98138606572198,76.25858532554483,77.78449530643857,5034253
2018-05-02,78.1290512084961,78.67050077624295,77.31687685687581,77.31687685687581,6091256
2018-05-03,78.10444641113281,80.59020555521826,76.02477777511908,78.51053691920453,10871727
2018-05-04,79.33503723144531,80.25796620344683,77.18153409795876,77.78451550305091,5565565
2018-05-07,79.88880920410156,80.46717935396487,79.23660498807166,79.37196414448535,4711826
2018-05-08,79.0396957397461,79.79034520253491,78.44901675150903,79.44577971087638,4215715
2018-05-09,81.25472259521484,81.40239069096263,79.59345321982798,79.65497829483198,7245499
2018-05-10,82.38685607910156,83.3097850297454,81.31625902407063,81.40239545340533,5269978
2018-05-11,82.36223602294922,83.19902185936392,82.09151119352093,82.58373815611782,4532662
2018-05-14,83.10059356689453,83.37131845203132,82.49761211541058,82.68220056259223,4657093
2018-05-15,82.63297271728516,82.9898406146331,81.84540946404738,82.53452731063044,4195269
2018-05-16,83.71585845947266,83.7896924965357,82.2145597760768,82.55911861570429,4253164
2018-05-17,83.87584686279297,84.47882825943982,83.33439714176062,83.44515151928715,5705524
2018-05-18,83.14979553222656,84.03581062265977,82.90368206167508,83.65433144508103,4224006
2018-05-21,84.45421600341797,84.63880443183437,83.6789551583872,83.6789551583872,5723651
2018-05-22,83.02674865722656,84.5649679255244,82.84216683061592,84.47882490237708,4306000
2018-05-23,82.49757385253906,82.62063715788236,81.41467481424704,82.30068311830415,5038328
2018-05-24,81.6854248046875,82.82985584914127,81.15627749476573,82.09151536770287,3691992
2018-05-25,80.86095428466797,81.40240405798757,80.49178398467733,81.36549032621329,5011348
2018-05-29,78.68282318115234,80.49176716784518,78.17828724501776,80.04875630396339,6952231
2018-05-30,80.2054672241211,80.5768445300641,79.22750366719534,79.23988622866929,5047954
2018-05-31,79.36367797851562,80.34164152699466,79.28939588208357,80.15594955768447,8383583
2018-06-01,81.91382598876953,82.38424397372893,79.80934752808275,80.30451736921226,6255385
2018-06-04,83.10221862792969,83.47359591217914,82.18614802422975,82.32232301306354,6561230
2018-06-05,84.0430679321289,85.30575100229022,83.12699710808641,83.34982353223253,7270723
2018-06-06,86.70460510253906,86.85315603376192,84.00591658021978,84.22874297705405,9779875
2018-06-07,85.93710327148438,87.15027609908232,85.34289942248301,86.58083074378935,6543243
2018-06-08,86.02374267578125,86.66746337270301,84.83532859942491,85.96184313698069,4375629
2018-06-11,86.02374267578125,86.494153954301,85.35525685463095,86.07325965246754,4761501
2018-06-12,86.38273620605469,86.69221396421084,85.71425044579708,86.22180272854106,5285716
2018-06-13,84.88484954833984,86.45702358552829,84.84771513203009,86.37036555432938,6601349
2018-06-14,84.64966583251953,85.41717917586789,84.22876478253812,85.28100413571734,5243630
