Date,Close,High,Low,Open,Volume
2018-01-02,18.933542251586914,19.022832762980073,18.750902885878737,19.01471433535828,1621575
2018-01-03,18.864540100097656,19.035002649209666,18.78742638008135,18.85236333284371,1378350
2018-01-04,19.217647552490234,19.250117783031616,18.876722324253628,18.937602700185014,2834775
2018-01-05,19.120235443115234,19.254169436785368,18.98224136570435,19.22575930126611,1163700
2018-01-08,19.310993194580078,19.347520017326143,19.01471156139264,19.079650264002986,1878750
2018-01-09,19.335342407226562,19.36781262800778,19.189231639044326,19.306932270376308,1320075
2018-01-10,19.1527042388916,19.29881500265683,19.075590514978455,19.25822809879615,1100475
2018-01-11,19.355636596679688,19.36375328056473,19.128352030121874,19.16082050743971,794475
2018-01-12,19.32723045349121,19.420579312974404,19.29476196654069,19.420579312974404,958725
2018-01-16,19.27446174621582,19.582918360241464,19.254168295825274,19.436807607562617,1428975
2018-01-17,19.355636596679688,19.43275031892058,19.286639558323838,19.294756242208884,1167300
2018-01-18,19.319114685058594,19.453048724148665,19.282587853226122,19.35970160200868,883575
2018-01-19,19.43275260925293,19.48551454427952,19.294758516277337,19.36781390518597,863550
2018-01-22,19.43275260925293,19.54233482172695,19.327226997421885,19.43275260925293,1296225
2018-01-23,19.43275260925293,19.493631229121192,19.24605492367158,19.400282386330517,1178550
2018-01-24,20.492050170898438,21.019672838688283,19.79396498262943,19.79396498262943,3173400
2018-01-25,20.492050170898438,20.68686448001748,20.13082994066668,20.674687714808883,1599300
2018-01-26,20.540760040283203,20.577286863543367,20.36623738342268,20.577286863543367,1374075
2018-01-29,20.390588760375977,20.625988269871385,20.38652867664148,20.496112618364343,1120725
2018-01-30,20.171419143676758,20.471759065785115,20.009075028686986,20.329706658835928,1581300
2018-01-31,20.025310516357422,20.414940962227124,19.97660867012362,20.293180250420676,2220525
2018-02-01,19.952260971069336,20.049669917365534,19.77368167671242,20.013141344782184,1203075
2018-02-02,19.562625885009766,19.86296408878393,19.55450920115997,19.82643726968221,1577925
2018-02-05,18.994421005249023,19.578865934333823,18.982245976402513,19.54233736423811,1907100
2018-02-06,19.01877212524414,19.15270613439526,18.499265974812626,18.746842280953988,1850850
2018-02-07,19.335342407226562,19.505806711883583,18.872660049760565,18.97412557070194,1556325
2018-02-08,18.50493812561035,19.41268203111566,18.500867822817145,19.41268203111566,1757250
2018-02-09,18.659622192382812,18.912000209704708,18.199644734186972,18.700328718672758,1984050
2018-02-12,19.16437530517578,19.241716302856005,18.80616243775504,18.85093926454653,2464875
2018-02-13,19.2050838470459,19.306848420313916,19.066683049131044,19.152166408699436,1511325
2018-02-14,19.62028694152832,19.67727469040896,19.099249606090936,19.15216879795046,1576575
2018-02-15,19.84416961669922,19.860450831190857,19.65285137113106,19.74647359519226,1864350
2018-02-16,20.308208465576172,20.3977621011382,19.81566696380664,19.81566696380664,1686825
2018-02-20,20.332639694213867,20.434404265948537,20.051767799191317,20.177955938018762,1982700
2018-02-21,20.344852447509766,20.454757635928793,20.16981715863891,20.320428878204265,2920500
2018-02-22,20.507673263549805,20.642003744856197,20.352989520205064,20.352989520205064,2099700
2018-02-23,20.83332633972168,20.83332633972168,20.340782885018967,20.564665320659362,2311425
2018-02-26,20.931015014648438,20.931015014648438,20.690849660851903,20.926944711518196,1261575
2018-02-27,20.727489471435547,20.959512512230965,20.613512229499552,20.918807726970016,2081250
2018-02-28,20.4628963470459,20.79261534742202,20.4628963470459,20.723414955558443,2287800
2018-03-01,20.129108428955078,20.4995322318116,20.019203252540095,20.479180715372735,1606500
2018-03-02,20.214590072631836,20.239013637200067,19.954071468266996,20.02734216197169,1118025
2018-03-05,20.454757690429688,20.528030145452902,20.059910276757254,20.145393643010017,1427625
2018-03-06,20.857751846313477,20.857751846313477,20.454761993466835,20.47511701028776,2930400
2018-03-07,21.25259780883789,21.27295107560469,20.66643036421796,20.67864302304267,2740050
2018-03-08,21.26073455810547,21.468335745154803,21.057205421199708,21.31772404409164,1126125
2018-03-09,21.52125358581543,21.545677152579984,21.277017918169904,21.297369434714287,967725
2018-03-12,21.500898361206055,21.5741690548165,21.386921144397206,21.5741690548165,844875
2018-03-13,21.26073455810547,21.57417061684,21.220028031959814,21.50497022115689,819000
2018-03-14,21.049068450927734,21.309587140444904,20.988010393005478,21.293305923351877,1047150
2018-03-15,20.894386291503906,21.118268747500032,20.82518587850619,21.01243384933393,786150
2018-03-16,20.94729995727539,21.01243005425916,20.764122323782278,20.9188060857548,2377350
2018-03-19,20.95137596130371,21.14676279530246,20.857750228220453,20.955444518675684,1117575
2018-03-20,21.1549015045166,21.19153598366713,20.939159692461338,20.939159692461338,562275
2018-03-21,21.085697174072266,21.281085684899534,21.012426482512037,21.150825513073965,825975
2018-03-22,20.646074295043945,21.089770558982455,20.637933688206825,20.971723025287513,1056150
2018-03-23,20.36927604675293,20.654218271373075,20.36113543927629,20.540241032142724,931950
2018-03-26,21.012435913085938,21.057212758065294,20.572809819505274,20.63386962999854,1180800
2018-03-27,20.523954391479492,21.138613766261514,20.43033044260263,21.065343077607146,1156275
2018-03-28,20.5443115234375,20.707135902837134,20.373346536486906,20.5239600045601,754650
2018-03-29,20.772260665893555,20.943225608909326,20.523954730284387,20.670496110012195,1254150
2018-04-02,20.357059478759766,20.89844815756888,20.186094540877363,20.764117690062925,976725
2018-04-03,20.69085121154785,20.78040487476976,20.47103910383972,20.479181457621657,1373850
2018-04-04,20.931015014648438,20.983934196075253,20.462896963357313,20.466967266487554,2318850
