Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2018-01-02,36.016143798828125,36.33248931475911,35.99241569786398,36.30876423071817,10872200
2018-01-03,35.937049865722656,36.134766915413536,35.8579642526154,35.97659568919904,12635600
2018-01-04,36.443206787109375,36.553927848400406,35.944958994377075,36.031954975940785,12709400
2018-01-05,36.43528747558594,36.53810115738077,36.213845407340365,36.395744680102354,13113100
2018-01-08,36.379940032958984,36.45902565234839,36.285036686307095,36.340397223264276,7068600
2018-01-09,36.56182861328125,36.66464230177437,36.332476160843555,36.37992932866856,9962400
2018-01-10,36.43528747558594,36.585551305192304,36.32456644146315,36.56182623128654,10700700
2018-01-11,36.41157150268555,36.56183536985009,36.26921498982538,36.56183536985009,7583200
2018-01-12,36.49856948852539,36.68837617147811,36.403663130126205,36.601380184740265,14570100
2018-01-16,36.79909133911133,36.87026958803683,36.49065326607497,36.49856363646799,16459300
2018-01-17,37.02845764160156,37.17081419262934,36.814922815059894,36.83865091818017,12143100
2018-01-18,37.075897216796875,37.22616106907281,36.86236246866432,36.97308351949105,11952900
2018-01-19,37.2973518371582,37.36853011042643,37.067999288080216,37.1629056637201,16187400
2018-01-22,37.471336364746094,37.56623970452441,37.241983861435955,37.281526668266686,9577400
2018-01-23,37.52669143676758,37.72440845907202,37.27361388957168,37.33688176790949,11463700
2018-01-24,37.82722854614258,37.92213188814394,37.55042285799793,37.58996566575492,15964500
2018-01-25,37.83513641357422,37.96167521026485,37.72441534358527,37.72441534358527,11755000
2018-01-26,38.380836486816406,38.45201475236662,37.7560528413457,37.78768527953898,16671200
2018-01-29,37.724422454833984,38.32548109818644,37.62951909365695,38.12776400252894,11662600
2018-01-30,37.49506759643555,38.088218846969916,37.48716024054133,37.74814522197635,12404800
2018-01-31,37.637420654296875,37.88259090125114,37.46342867149559,37.52669958048624,10960100
2018-02-01,37.52669143676758,37.748133536333405,37.257796165756645,37.495055989137505,10279400
2018-02-02,36.95728302001953,37.49507381775679,36.87819738026207,37.44762062374805,12912300
2018-02-05,35.5020751953125,37.107536774481275,35.122458798032724,36.89400500226129,23261500
2018-02-06,35.32807540893555,35.38343894967069,34.35530804018087,34.695381553272625,25184300
2018-02-07,35.2410888671875,35.98450390574137,35.01964371472157,35.25690659357241,18041600
2018-02-08,34.086421966552734,35.28854212495124,34.0626968833556,35.28854212495124,23295300
2018-02-09,34.11014938354492,34.371134344255864,33.36673127774367,34.29204872390056,22853100
2018-02-12,34.77448272705078,34.9801071730415,34.2999599012729,34.45022682038474,14689000
2018-02-13,34.94845962524414,35.122451569534455,34.55302558234602,34.734924880048474,13163200
2018-02-14,34.877296447753906,34.94847472690947,34.50559033831807,34.814028542350975,13457900
2018-02-15,35.415069580078125,35.45461539529681,34.89309679856596,34.99591048767473,13467300
2018-02-16,35.57324981689453,36.095222686837694,35.36762542076289,36.03986215645907,17202300
2018-02-20,34.79030227661133,35.45463185392156,34.75075644303481,35.39136093373796,14137300
2018-02-21,34.27622985839844,35.00382719566315,34.268322503394664,34.885198769068914,12792900
2018-02-22,34.4185905456543,34.65585044445454,34.18133064685405,34.34741227432189,12377800
2018-02-23,34.829833984375,34.84565170937588,34.33949356011549,34.46603536012251,8277200
2018-02-26,34.82192611694336,35.10663915358353,34.647937163269866,34.98010036140154,12713300
2018-02-27,34.497676849365234,35.04337794592134,34.497676849365234,34.91683912961853,12774400
2018-02-28,34.18132400512695,34.72702196802601,34.18132400512695,34.663754081870316,11929400
2018-03-01,34.3474235534668,34.51350523547321,33.864993224560685,34.0864354672359,17746800
2018-03-02,34.576759338378906,34.64002722680313,34.197142957065125,34.20505031177209,14050100
2018-03-05,34.71119689941406,34.75073969701179,34.40275885446091,34.45811937448214,11992700
2018-03-06,34.74283981323242,34.83774315125357,34.473944508070225,34.7586575390564,10010500
2018-03-07,34.655845642089844,34.73493125842303,34.37904296800082,34.47394631098522,10881700
2018-03-08,35.15408706665039,35.16199442007369,34.640021603388256,34.71911022223291,12361100
2018-03-09,35.44671630859375,35.44671630859375,35.106642704534025,35.24899923725312,9778600
2018-03-12,35.21736526489258,35.66025260943929,35.05919401469745,35.54953152753342,11857700
2018-03-13,35.24899673461914,35.45462416369104,35.1145505837761,35.328082350771176,11342100
2018-03-14,34.92985153198242,35.44845494512936,34.88995966409907,35.40856307724601,15321200
2018-03-15,34.84208679199219,35.105378592340834,34.74634570257193,35.00963750292058,12456700
2018-03-16,34.67454147338867,35.12133832687207,34.66656431687761,34.86602670875429,26603300
2018-03-19,34.51496505737305,34.87399791015324,34.45113868551993,34.67453555233692,12380300
2018-03-20,34.43518829345703,34.69049991959415,34.31550963715009,34.56284410652559,13559800
2018-03-21,34.30753707885742,34.666570052347176,34.13998937241389,34.411258391988916,13054000
2018-03-22,34.116050720214844,34.60273950831136,34.06818168765123,34.211794872452,12274100
2018-03-23,33.77297592163086,34.43518952448679,33.74106120633413,34.163920531574114,13475200
2018-03-26,34.0601921081543,34.155936234028616,33.70913944394419,33.996365734458884,11276100
2018-03-27,34.21977233886719,34.55487078761164,33.93254596667337,34.06818199512267,11627000
2018-03-28,34.562843322753906,34.86602701324953,34.307531702406415,34.307531702406415,16277400
2018-03-29,34.6506233215332,35.041568089816124,34.53892481630951,34.73838730236782,10450500
2018-04-02,34.04425048828125,34.7064673023125,33.88468295851735,34.65859521725,14207900
2018-04-03,34.6107177734375,34.738373592391454,34.17987824313486,34.29157670427522,15484600
2018-04-04,35.29686737060547,35.42452318387754,34.39529647737199,34.41923099124967,13563300
2018-04-05,35.42452621459961,35.592073913187136,35.057513056932514,35.32878206378823,11707800
2018-04-06,35.04155731201172,35.52026895744692,34.87400960570918,35.32878369056183,11495100
2018-04-09,34.96974182128906,35.3527091807485,34.92984691512439,35.12930927173164,11913400
2018-04-10,35.097412109375,35.24900246735138,34.881992310005224,35.161238507213106,10379500
2018-04-11,35.097412109375,35.217087746654684,34.91390398714663,34.95379890979515,8424300
2018-04-12,35.12930679321289,35.432490406060175,35.065480426249884,35.16920169656281,8476400
2018-04-13,35.51229476928711,35.655907982879874,35.21709118292668,35.25698306591232,10774200
2018-04-16,35.647926330566406,35.81547404412138,35.42452937915978,35.623991812502894,8962100
2018-04-17,35.807498931884766,35.927174572595426,35.62399384795079,35.86334817292748,8406400
2018-04-18,35.51229476928711,35.8793080059995,35.368684599249924,35.82345876110848,7429000
2018-04-19,35.352718353271484,35.48037417287921,35.12134122912161,35.376652868337054,10370400
2018-04-20,34.89794921875,35.432507087503346,34.770293381170454,35.35272333034934,14690700
2018-04-23,35.08942794799805,35.09740814904939,34.75433254916012,34.89794573253493,11878500
